ensembl_gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	ensembl_gene_id_version	external_gene_name	gene_biotype	chromosome_name	start_position	end_position	strand	source	description
ENSMUSG00000106874	1341.06201185427	0.782380769828846	0.192229662578992	9.66303796458893e-08	2.01389665455804e-05	ENSMUSG00000106874.3	Gm20186	lncRNA	6	18842933	18848532	-1	havana	predicted gene, 20186 [Source:MGI Symbol;Acc:MGI:5012371]
ENSMUSG00000108626	2390.94471484619	-0.697954516356218	0.190106017753537	1.37815924972011e-07	2.81422902952947e-05	ENSMUSG00000108626.3	Gm40457	lncRNA	7	128089669	128101911	-1	havana	predicted gene, 40457 [Source:MGI Symbol;Acc:MGI:5623342]
ENSMUSG00000120126	3027.09389292678	-0.649350181932204	0.221464569359651	1.12279510624585e-06	0.000187590296428645	ENSMUSG00000120126.1		lncRNA	8	40577674	40598797	1	havana_tagene	novel transcript
ENSMUSG00000121179	753.955197347934	0.921466802047697	0.265063804787635	1.26325716748841e-06	0.000207626072341023	ENSMUSG00000121179.1		lncRNA	6	30782687	30785779	1	havana_tagene	novel transcript, antisense to Copg2
ENSMUSG00000072844	211.469329514742	1.18910497468103	0.384392343202061	4.73071854263046e-06	0.000678270964949059	ENSMUSG00000072844.7	G530011O06Rik	lncRNA	X	168758039	168761913	-1	ensembl_havana	RIKEN cDNA G530011O06 gene [Source:MGI Symbol;Acc:MGI:3603513]
ENSMUSG00000031736	241.466956325849	1.23951939372066	0.434108649460334	7.60308617946047e-06	0.00101790721989386	ENSMUSG00000031736.13	Crnde	lncRNA	8	93052659	93084247	-1	ensembl_havana	colorectal neoplasia differentially expressed (non-protein coding) [Source:MGI Symbol;Acc:MGI:1918546]
ENSMUSG00000110613	19.9402538706412	-3.13244292294697	2.8767589086422	9.73096777328808e-06	0.00125300155735536	ENSMUSG00000110613.3	Lncbate1	lncRNA	8	109279883	109311320	-1	havana	brown adipose tissue enriched long non-coding RNA 1 [Source:MGI Symbol;Acc:MGI:1924437]
ENSMUSG00000120487	437.222240954795	0.607693042873324	0.340144350669468	5.13114540284499e-05	0.00545953870862707	ENSMUSG00000120487.1		lncRNA	4	31825469	31877549	-1	havana_tagene	novel transcript
ENSMUSG00000053214	1330.3998475451	0.358931538049704	0.187061287871489	7.07050029631867e-05	0.00706104948882939	ENSMUSG00000053214.8	Gm9899	lncRNA	5	30731331	30745963	-1	ensembl_havana	predicted gene 9899 [Source:MGI Symbol;Acc:MGI:3708711]
ENSMUSG00000116066	7073.56708748832	-0.289694265104296	0.124326875875731	0.00011500730751482	0.0107638320774055	ENSMUSG00000116066.3	Gm49477	lncRNA	15	103044184	103049101	1	havana	predicted gene, 49477 [Source:MGI Symbol;Acc:MGI:6155147]
ENSMUSG00000113235	36.1319381415367	1.38856817444566	1.20794885929752	0.000133563800509894	0.0121627287887749	ENSMUSG00000113235.2	Gm47872	lncRNA	12	28299758	28389408	-1	havana	predicted gene, 47872 [Source:MGI Symbol;Acc:MGI:6097094]
ENSMUSG00000046764	38.6363289044639	-1.32180225658739	1.19213900819696	0.000152219720411674	0.0133482816890651	ENSMUSG00000046764.9	A530053G22Rik	lncRNA	6	60256028	60380692	-1	ensembl_havana	RIKEN cDNA A530053G22 gene [Source:MGI Symbol;Acc:MGI:2443347]
ENSMUSG00000090038	48.6527836476058	1.13481375296888	1.00788056828429	0.000186511075374698	0.0156452609949166	ENSMUSG00000090038.9	Gm16573	lncRNA	14	56844110	56858056	-1	havana	predicted gene 16573 [Source:MGI Symbol;Acc:MGI:4414993]
ENSMUSG00000075010	9639.95825935266	-0.262711559426242	0.11498889297466	0.000302080705596096	0.0230447680918139	ENSMUSG00000075010.7	AW112010	lncRNA	19	11021557	11033245	-1	ensembl_havana	expressed sequence AW112010 [Source:MGI Symbol;Acc:MGI:2147706]
ENSMUSG00000121186	11.7529857730335	-0.57753574187226	1.48312040392709	0.000304841474955096	0.0231679520965873	ENSMUSG00000121186.1		lncRNA	2	33788129	33803752	-1	havana_tagene	novel transcript
ENSMUSG00000000031	1539.12027591679	0.763310553788141	0.704605697600146	0.000325678915501094	0.0241169412299272	ENSMUSG00000000031.18	H19	lncRNA	7	142129262	142131886	-1	ensembl_havana	H19, imprinted maternally expressed transcript [Source:MGI Symbol;Acc:MGI:95891]
ENSMUSG00000121137	208.485346095929	0.506510179853755	0.441049337604853	0.000421994528277476	0.0292158951495118	ENSMUSG00000121137.1		lncRNA	12	8622155	8638094	1	havana_tagene	novel transcript, antisense to Slc7a15
ENSMUSG00000105837	19.5559495177914	-0.748557254933586	1.38535370235128	0.000429083986315543	0.0294046164995085	ENSMUSG00000105837.6	Gm35986	lncRNA	3	129321104	129326037	-1	havana	predicted gene, 35986 [Source:MGI Symbol;Acc:MGI:5595145]
