ensembl_gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	ensembl_gene_id_version	external_gene_name	gene_biotype	chromosome_name	start_position	end_position	strand	source	description
ENSMUSG00000087574	172.516340189889	0.455717747704445	0.124979870002623	2.28088411179405e-06	0.000800639907676926	ENSMUSG00000087574.3	C030037D09Rik	lncRNA	11	88609354	88619986	1	havana	RIKEN cDNA C030037D09 gene [Source:MGI Symbol;Acc:MGI:1924865]
ENSMUSG00000121489	123.679263611648	-0.31929233938632	0.161739762462091	7.09285180406631e-05	0.0101352458478105	ENSMUSG00000121489.1	1810014B01Rik	lncRNA	10	86521387	86530670	1	havana	RIKEN cDNA 1810014B01 gene [Source:NCBI gene (formerly Entrezgene);Acc:66263]
ENSMUSG00000100426	40.5060967615617	0.372367707886765	0.365766468024057	0.000113877366907435	0.0143654519019872	ENSMUSG00000100426.3	Gm4208	lncRNA	1	62860510	62871529	-1	havana	predicted gene 4208 [Source:MGI Symbol;Acc:MGI:3782384]
ENSMUSG00000079261	177.75074551702	0.328735746160358	0.20247296733029	0.000142904396590017	0.0169667447921986	ENSMUSG00000079261.3	Gm15217	lncRNA	14	46616871	46621065	1	havana	predicted gene 15217 [Source:MGI Symbol;Acc:MGI:3705233]
ENSMUSG00000095193	105.111003042845	0.281711658110107	0.174415783857963	0.000170298047105883	0.0192293885777531	ENSMUSG00000095193.4	Gm20939	lncRNA	17	95172317	95185749	1	ensembl_havana	predicted gene, 20939 [Source:MGI Symbol;Acc:MGI:5434295]
ENSMUSG00000106847	1204.83832507075	-0.180115626678138	0.109913477283499	0.000203952693775635	0.0209759499770394	ENSMUSG00000106847.2	Peg13	lncRNA	15	72677449	72682173	-1	havana	paternally expressed 13 [Source:MGI Symbol;Acc:MGI:2663476]
ENSMUSG00000074578	251.263190232339	-0.231307672209574	0.152453586917142	0.000244318309804272	0.0230702207509332	ENSMUSG00000074578.16	Zfas1	lncRNA	2	166904854	166907783	1	ensembl_havana	zinc finger, NFX1-type containing 1, antisense RNA 1 [Source:MGI Symbol;Acc:MGI:1916199]
ENSMUSG00000120992	1016.14285605401	0.243879737757952	0.235070342053645	0.00057825249287398	0.042634899554503	ENSMUSG00000120992.1		lncRNA	17	35215654	35219393	-1	havana_tagene	novel transcript
ENSMUSG00000096573	64.6469381474875	-0.235647760335622	0.220578582779743	0.000619839058391222	0.0443932989586262	ENSMUSG00000096573.3	1700009J07Rik	lncRNA	10	77729251	77731948	1	ensembl_havana	RIKEN cDNA 1700009J07 gene [Source:MGI Symbol;Acc:MGI:1914938]
ENSMUSG00000085860	79.6002972611101	-0.216627840055173	0.259134824791509	0.000723019403177576	0.0484590543238772	ENSMUSG00000085860.3	2410003L11Rik	lncRNA	11	97489306	97514726	1	havana	RIKEN cDNA 2410003L11 gene [Source:MGI Symbol;Acc:MGI:1916979]
ENSMUSG00000109532	383.806609794427	0.165168417084701	0.154021858731011	0.0011868388342704	0.0638796221898804	ENSMUSG00000109532.2	Gm42397	lncRNA	7	70520661	70723093	1	havana	predicted gene, 42397 [Source:MGI Symbol;Acc:MGI:5625282]
ENSMUSG00000110755	51.1387419786758	0.154212026082445	0.224343268070163	0.00165302701253252	0.0785041975628314	ENSMUSG00000110755.3	BC049987	lncRNA	9	44581745	44583563	-1	havana	cDNA sequence BC049987 [Source:MGI Symbol;Acc:MGI:3039606]
ENSMUSG00000092500	176.98278998175	0.154717962610699	0.171151789001998	0.00184337382252171	0.0836094300906125	ENSMUSG00000092500.2	Gm20400	lncRNA	6	142107219	142119522	1	havana	predicted gene 20400 [Source:MGI Symbol;Acc:MGI:5141865]
ENSMUSG00000110663	67.3184685253153	0.156331777537923	0.186492707888671	0.0019175755818581	0.0847640206972105	ENSMUSG00000110663.2	Gm39157	lncRNA	8	34475942	34480552	1	havana	predicted gene, 39157 [Source:MGI Symbol;Acc:MGI:5622042]
ENSMUSG00000097462	398.934496596347	-0.12616545948199	0.115718311229072	0.00194663396182407	0.0854138548412317	ENSMUSG00000097462.9	9530026P05Rik	lncRNA	6	92917310	93249970	1	havana	RIKEN cDNA 9530026P05 gene [Source:MGI Symbol;Acc:MGI:1924659]
