ensembl_gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	ensembl_gene_id_version	external_gene_name	gene_biotype	chromosome_name	start_position	end_position	strand	source	description
ENSMUSG00000072844	331.89216460482	1.07384356589547	0.273131222996423	5.55234102277644e-07	0.00205538410761479	ENSMUSG00000072844.7	G530011O06Rik	lncRNA	X	168758039	168761913	-1	ensembl_havana	RIKEN cDNA G530011O06 gene [Source:MGI Symbol;Acc:MGI:3603513]
ENSMUSG00000112337	9.29829177270105	-3.971535055265	2.13234954543995	1.88816754270265e-06	0.00599115561299549	ENSMUSG00000112337.2	Gm47614	lncRNA	10	51658089	51663037	-1	havana	predicted gene, 47614 [Source:MGI Symbol;Acc:MGI:6096675]
ENSMUSG00000100410	977.523272397818	-0.492856715975959	0.158305276148522	5.72884465749044e-06	0.0115675789715928	ENSMUSG00000100410.3	2310020H05Rik	lncRNA	13	99213033	99224482	-1	havana	RIKEN cDNA 2310020H05 gene [Source:MGI Symbol;Acc:MGI:1916853]
ENSMUSG00000120623	758.819175179109	0.738609625864123	0.310693374495642	1.05680580520175e-05	0.0167662240995258	ENSMUSG00000120623.1		lncRNA	18	61778949	61779750	-1	havana_tagene	novel transcript
ENSMUSG00000096957	823.941971793794	0.598927882421821	0.239202207709443	1.14119369063245e-05	0.0168980353750915	ENSMUSG00000096957.3	E230013L22Rik	lncRNA	8	11527897	11530243	1	havana	RIKEN cDNA E230013L22 gene [Source:MGI Symbol;Acc:MGI:2142601]
ENSMUSG00000089994	12.3852618111201	-0.701879700688991	1.90905323772444	5.76366573309704e-05	0.0556594693903558	ENSMUSG00000089994.2	Gm16239	lncRNA	10	99015046	99020472	-1	havana	predicted gene 16239 [Source:MGI Symbol;Acc:MGI:3801746]
ENSMUSG00000113303	8.12476707970707	-0.606008154956525	1.58476495160173	9.28604669139053e-05	0.0689005805239158	ENSMUSG00000113303.2	4930423D22Rik	lncRNA	12	81828132	81829805	1	havana	RIKEN cDNA 4930423D22 gene [Source:MGI Symbol;Acc:MGI:1921884]
ENSMUSG00000109194	7.98420937374094	-0.357206635349406	1.33257580155482	0.000155423060900007	0.0973740054398964	ENSMUSG00000109194.2	Gm44570	lncRNA	7	81259857	81263914	1	havana	predicted gene 44570 [Source:MGI Symbol;Acc:MGI:5753146]
ENSMUSG00000097286	21.6654596908744	0.415309417763591	1.08936222346066	0.000164563890240434	0.0987872585440614	ENSMUSG00000097286.4	Gm26684	lncRNA	15	54815466	54834488	1	havana	predicted gene, 26684 [Source:MGI Symbol;Acc:MGI:5477178]
ENSMUSG00000100826	224.37729354127	0.272951026676937	0.44040002737611	0.000271727747359385	0.118340097972535	ENSMUSG00000100826.7	Snhg14	lncRNA	7	58957672	59625507	-1	havana	small nucleolar RNA host gene 14 [Source:MGI Symbol;Acc:MGI:1289201]
ENSMUSG00000104667	22.5247604939545	0.291105047649148	0.948106734292018	0.000266337422873548	0.118340097972535	ENSMUSG00000104667.2	Gm4961	lncRNA	5	30297938	30302684	1	havana	predicted pseudogene 4961 [Source:MGI Symbol;Acc:MGI:3645260]
ENSMUSG00000086827	5.50985060335061	0.223993671194719	1.02678388907966	0.00030512483179333	0.122826534592036	ENSMUSG00000086827.3	4930461C15Rik	lncRNA	16	58225231	58228702	-1	havana	RIKEN cDNA 4930461C15 gene [Source:MGI Symbol;Acc:MGI:1922133]
ENSMUSG00000120771	6.70367255063487	-0.22947084428816	1.02018056259352	0.000309679255195805	0.122826534592036	ENSMUSG00000120771.1		lncRNA	5	148336787	148338209	1	havana_tagene	novel transcript
