ensembl_gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	ensembl_gene_id_version	external_gene_name	gene_biotype	chromosome_name	start_position	end_position	strand	source	description
ENSMUSG00000078349	278.828792591336	0.34799805514994	0.150159741338509	2.17194188191261e-05	0.0427772307265311	ENSMUSG00000078349.5	AW011738	lncRNA	4	156287727	156295020	1	ensembl_havana	expressed sequence AW011738 [Source:MGI Symbol;Acc:MGI:2140540]
ENSMUSG00000022288	12.731513379405	0.544850111137776	0.94777998263753	5.46962615513295e-05	0.0684192415601419	ENSMUSG00000022288.2	4930447A16Rik	lncRNA	15	37425798	37440888	1	ensembl_havana	RIKEN cDNA 4930447A16 gene [Source:MGI Symbol;Acc:MGI:1922142]
ENSMUSG00000106951	187.451838719502	-0.148465336134833	0.193811470072405	0.000531585457346304	0.246832532395472	ENSMUSG00000106951.2	5930430L01Rik	lncRNA	5	148926866	148932033	-1	havana	RIKEN cDNA 5930430L01 gene [Source:MGI Symbol;Acc:MGI:2443110]
ENSMUSG00000117727	113.961176691251	-0.153965370272442	0.178438813214839	0.00052662575490432	0.246832532395472	ENSMUSG00000117727.3	Gm3587	lncRNA	18	35172208	35220712	-1	havana	predicted gene 3587 [Source:MGI Symbol;Acc:MGI:3781764]
ENSMUSG00000101517	5.49164763099995	-0.165380563236737	0.746226282882731	0.000675654877626828	0.278466133787008	ENSMUSG00000101517.8	4732465J04Rik	lncRNA	10	95581939	95633098	1	havana	RIKEN cDNA 4732465J04 gene [Source:MGI Symbol;Acc:MGI:3041208]
ENSMUSG00000086695	12.5113126596164	0.0509572395936037	0.204980878281921	0.00102553303342139	0.298875022500159	ENSMUSG00000086695.2	Gm15247	lncRNA	X	168768797	168769935	-1	havana	predicted gene 15247 [Source:MGI Symbol;Acc:MGI:3705183]
ENSMUSG00000097451	7731.95109828211	0.116000343461174	0.164335773653761	0.000946012687227636	0.298875022500159	ENSMUSG00000097451.12	Rian	lncRNA	12	109570242	109628150	1	havana	RNA imprinted and accumulated in nucleus [Source:MGI Symbol;Acc:MGI:1922995]
ENSMUSG00000043126	38.3599452943148	-0.0469357359906372	0.173397178574726	0.0013520924547422	0.329744255162886	ENSMUSG00000043126.6	D830039M14Rik	lncRNA	10	61309355	61312716	-1	ensembl_havana	RIKEN cDNA D830039M14 gene [Source:MGI Symbol;Acc:MGI:2445111]
ENSMUSG00000120013	46.6030059235558	-0.070133858675682	0.170491942349129	0.00128483524602605	0.329744255162886	ENSMUSG00000120013.1		lncRNA	5	34492036	34493563	-1	havana_tagene	novel transcript
ENSMUSG00000074758	39.4761718635642	0.0546550086427602	0.164558006932855	0.00144149558575929	0.335838033279889	ENSMUSG00000074758.11	Gm5535	lncRNA	2	143940735	144049910	-1	ensembl_havana	predicted gene 5535 [Source:MGI Symbol;Acc:MGI:3645019]
ENSMUSG00000097746	187.519195542013	0.0761544494075947	0.159857235321617	0.00156529820366033	0.351560484267711	ENSMUSG00000097746.3	Gm6225	lncRNA	18	3336680	3366863	1	havana	predicted gene 6225 [Source:MGI Symbol;Acc:MGI:3643252]
ENSMUSG00000117692	12.1019767655972	0.0368552811234069	0.184592658637452	0.00160798664850847	0.353151630070367	ENSMUSG00000117692.3	Gm50114	lncRNA	19	27236409	27239768	-1	havana	predicted gene, 50114 [Source:MGI Symbol;Acc:MGI:6302852]
ENSMUSG00000071753	183.200444439291	0.0724201456521261	0.158193069591584	0.00164143965200332	0.35392987571895	ENSMUSG00000071753.14	Cdr1os	lncRNA	X	60159984	60247391	1	ensembl_havana	cerebellar degeneration related antigen 1, opposite strand [Source:MGI Symbol;Acc:MGI:5637821]
ENSMUSG00000097085	7.25826344115385	-0.0336120871646121	0.205927968223655	0.00187434379423946	0.374927332091463	ENSMUSG00000097085.3	Gm26634	lncRNA	15	78747156	78752733	-1	havana	predicted gene, 26634 [Source:MGI Symbol;Acc:MGI:5477128]
ENSMUSG00000113338	2.37190028133523	-0.0645585733066037	0.477499348504926	0.0023500368653649	0.423734816202838	ENSMUSG00000113338.2	A530046M15Rik	lncRNA	13	15981828	16002122	1	havana	RIKEN cDNA A530046M15 gene [Source:MGI Symbol;Acc:MGI:5439406]
ENSMUSG00000097766	13.4697927178619	0.0282661089507767	0.161333803718536	0.00240225011156504	0.424187667975939	ENSMUSG00000097766.3	5730420D15Rik	lncRNA	10	95253228	95279547	1	havana	RIKEN cDNA 5730420D15 gene [Source:MGI Symbol;Acc:MGI:1917773]
ENSMUSG00000102816	2.43165856058766	0.0586756986184683	0.445087901587903	0.00246255127979586	0.427136798251332	ENSMUSG00000102816.2	Gm37814	lncRNA	2	4143795	4147438	1	havana	predicted gene, 37814 [Source:MGI Symbol;Acc:MGI:5611042]
ENSMUSG00000054885	12.78673521894	0.0256689848345537	0.143090209464147	0.00291586450561385	0.446852439164936	ENSMUSG00000054885.13	4930578G10Rik	lncRNA	4	42735545	42846248	1	ensembl_havana	RIKEN cDNA 4930578G10 gene [Source:MGI Symbol;Acc:MGI:1923202]
ENSMUSG00000090293	32.5014967484971	0.0286541315353408	0.131884133441513	0.00298436834468068	0.446852439164936	ENSMUSG00000090293.2	Gm17034	lncRNA	6	82741263	82744269	1	havana	predicted gene 17034 [Source:MGI Symbol;Acc:MGI:4937861]
ENSMUSG00000104693	74.0777241902827	0.0323333097868871	0.1263337494464	0.00322137212655119	0.459449786013347	ENSMUSG00000104693.2	Gm42941	lncRNA	3	101503126	101504446	-1	havana	predicted gene 42941 [Source:MGI Symbol;Acc:MGI:5663078]
ENSMUSG00000084808	195.296520168068	-0.058250712066763	0.115619255847746	0.00329350328188341	0.465894243256038	ENSMUSG00000084808.8	9430091E24Rik	lncRNA	8	111855518	111872112	-1	havana	RIKEN cDNA 9430091E24 gene [Source:MGI Symbol;Acc:MGI:1924618]
ENSMUSG00000106287	10.5719880210836	0.0213291120259043	0.157849581722992	0.00369362120797845	0.470847191433261	ENSMUSG00000106287.2	Gm43585	lncRNA	3	104553557	104554959	1	havana	predicted gene 43585 [Source:MGI Symbol;Acc:MGI:5663722]
ENSMUSG00000107319	6.3975372473887	-0.0213379783009334	0.17297308831863	0.00389859414872096	0.470847191433261	ENSMUSG00000107319.2	Gm42670	lncRNA	5	67417314	67418605	-1	havana	predicted gene 42670 [Source:MGI Symbol;Acc:MGI:5662807]
ENSMUSG00000114148	5.26441110306597	-0.0221122219576585	0.171743114760609	0.00361503130895761	0.470847191433261	ENSMUSG00000114148.2	Gm47701	lncRNA	12	25114691	25117477	1	havana	predicted gene, 47701 [Source:MGI Symbol;Acc:MGI:6096815]
ENSMUSG00000118437	3.65431784966078	0.0257627491695249	0.228832784054269	0.00382372494623658	0.470847191433261	ENSMUSG00000118437.2	Gm50467	lncRNA	14	29816719	29823514	1	havana	predicted gene, 50467 [Source:MGI Symbol;Acc:MGI:6324735]
ENSMUSG00000112910	10.9897711293309	0.0188979488737308	0.125331777559247	0.00461529185490925	0.512627963711099	ENSMUSG00000112910.2	Gm29685	lncRNA	10	107782506	107813695	1	havana	predicted gene, 29685 [Source:MGI Symbol;Acc:MGI:5588844]
ENSMUSG00000120173	8.61182826281922	-0.0298970162688152	0.287514868221885	0.00449003417075128	0.512627963711099	ENSMUSG00000120173.1		lncRNA	3	14927671	14929126	-1	havana_tagene	novel transcript, antisense to Car3
ENSMUSG00000097098	12.8325101631335	0.0202400239712804	0.106813290545532	0.00545926108021207	0.529465608703598	ENSMUSG00000097098.9	9330111N05Rik	lncRNA	13	81111007	81276983	1	havana	RIKEN cDNA 9330111N05 gene [Source:MGI Symbol;Acc:MGI:2443112]
ENSMUSG00000085255	8.40907516050467	-0.0172396159314423	0.11385817025222	0.0055732013063255	0.532448680026709	ENSMUSG00000085255.2	Taco1os	lncRNA	11	105955903	105957131	-1	havana	translational activator of mitochondrially encoded cytochrome c oxidase I, opposite strand [Source:MGI Symbol;Acc:MGI:1915441]
ENSMUSG00000086712	125.392945838684	0.032770344654693	0.108696653360647	0.00553881864137512	0.532448680026709	ENSMUSG00000086712.3	Mexis	lncRNA	4	53261356	53270232	-1	ensembl_havana	macrophage expressed LXRa(NR1H3)-dependent amplifier of Abca1 transcription lncRNA [Source:MGI Symbol;Acc:MGI:2140270]
ENSMUSG00000097604	218.978596463965	0.0332102010803237	0.108758791096071	0.00554117600148935	0.532448680026709	ENSMUSG00000097604.2	Gm17322	lncRNA	9	57905324	57914734	1	havana	predicted gene, 17322 [Source:MGI Symbol;Acc:MGI:4936956]
ENSMUSG00000117171	65.8125266240854	0.0346366786244455	0.107870392459309	0.00569296328181932	0.535876582311791	ENSMUSG00000117171.2	C230013L11Rik	lncRNA	17	28393631	28396656	-1	havana	RIKEN cDNA C230013L11 gene [Source:MGI Symbol;Acc:MGI:2442581]
ENSMUSG00000120661	4.6501574545166	-0.0174527343721342	0.168981680649097	0.00581489173813228	0.535876582311791	ENSMUSG00000120661.1		lncRNA	1	184464972	184465646	1	havana_tagene	novel transcript
ENSMUSG00000087694	39.8531373805935	0.0200092064705899	0.0999126652373546	0.00648888336677374	0.560147982581835	ENSMUSG00000087694.9	A530058N18Rik	lncRNA	2	113844083	113862773	1	havana	RIKEN cDNA A530058N18 gene [Source:MGI Symbol;Acc:MGI:2444858]
ENSMUSG00000085327	7.12742372588528	-0.0142279251823308	0.113297937852435	0.00711273827676252	0.575112519820978	ENSMUSG00000085327.3	Gm16104	lncRNA	10	81245348	81247427	1	havana	predicted gene 16104 [Source:MGI Symbol;Acc:MGI:3801749]
ENSMUSG00000120913	27.8329486183002	-0.0236942565300432	0.098524765394398	0.00707128925958978	0.575112519820978	ENSMUSG00000120913.1		lncRNA	4	129276486	129289058	1	havana_tagene	novel transcript
ENSMUSG00000087590	115.955977040132	-0.0324306827276553	0.0965590502607537	0.00747097789325224	0.586200803762391	ENSMUSG00000087590.4	Epb41l4aos	lncRNA	18	33927889	33929050	1	havana	erythrocyte membrane protein band 4.1 like 4a, opposite strand [Source:MGI Symbol;Acc:MGI:1916999]
ENSMUSG00000099561	7.07040242375299	-0.0135927238520906	0.110337032085365	0.00767740913352241	0.588876228824721	ENSMUSG00000099561.2	Gm28410	lncRNA	1	78302265	78316743	-1	havana	predicted gene 28410 [Source:MGI Symbol;Acc:MGI:5579116]
ENSMUSG00000115783	862.091617933415	-0.0262313952553512	0.0969898143232611	0.00779679118776677	0.588876228824721	ENSMUSG00000115783.3	Bc1	lncRNA	7	144468202	144468374	1	havana	brain cytoplasmic RNA 1 [Source:MGI Symbol;Acc:MGI:104905]
ENSMUSG00000110246	22.4662046489226	0.0171417460413676	0.0935601073676855	0.00794040890898034	0.589791692118463	ENSMUSG00000110246.3	C130073E24Rik	lncRNA	8	51196326	51370032	-1	havana	RIKEN cDNA C130073E24 gene [Source:MGI Symbol;Acc:MGI:2442759]
ENSMUSG00000109394	74.6730016741949	0.0213089889225335	0.0936635084192006	0.00818651271271178	0.597172283465163	ENSMUSG00000109394.3	A230057D06Rik	lncRNA	7	61354267	61578438	-1	havana	RIKEN cDNA A230057D06 gene [Source:MGI Symbol;Acc:MGI:2442922]
ENSMUSG00000121482	4.79010421821682	-0.0128950927516461	0.124733458902437	0.00835975990306135	0.603257075253365	ENSMUSG00000121482.1		lncRNA	6	128969873	128985006	1	havana	novel transcript
ENSMUSG00000054556	95.6254396473096	0.0193837784958762	0.0908654717731412	0.00883006051537159	0.609252522398254	ENSMUSG00000054556.8	Gm4876	lncRNA	6	17065009	17171832	-1	ensembl_havana	predicted gene 4876 [Source:MGI Symbol;Acc:MGI:3647654]
