"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSMUSG00000056749"	1618.57594244426	1.41366870880749	0.0920616568797578	1.45614708672121e-54	2.58932074960765e-50
"ENSMUSG00000046598"	1330.44662236481	1.47835929047857	0.107962105704459	5.32702930675915e-44	4.73626175663956e-40
"ENSMUSG00000035105"	3548.27018352723	1.31686865442983	0.108186192023776	1.09350997691781e-35	6.48159813651748e-32
"ENSMUSG00000029673"	2778.8726976167	0.846556728435124	0.0815191949812686	2.16777090813889e-27	9.63682557213144e-24
"ENSMUSG00000030246"	6452.39416813155	0.823863103170102	0.0842220521603591	1.25196541226914e-24	4.45248979219398e-21
"ENSMUSG00000001627"	2753.45993222822	0.656880463236442	0.0673091701148686	5.95384353258606e-24	1.76452076160742e-20
"ENSMUSG00000017009"	1602.58458998738	0.509995818410171	0.0536829469599562	6.86871189106544e-23	1.7448490692418e-19
"ENSMUSG00000025900"	68.7927744081425	1.69768028947949	0.181080562337923	2.24260360340624e-22	4.98474715947121e-19
"ENSMUSG00000001334"	4225.53165380174	0.540564153701447	0.0582764081822241	6.08472817171902e-22	1.20220707055008e-18
"ENSMUSG00000024486"	630.295456090607	0.894037175229325	0.100513870436738	3.07588328576257e-21	5.46953565874299e-18
"ENSMUSG00000040152"	875.011569396149	1.11122692695799	0.125820123717605	5.19120221760059e-21	8.39181434848852e-18
"ENSMUSG00000063142"	3404.55393344146	0.65042508251624	0.0726994925950307	1.25411373418635e-20	1.85838753510848e-17
"ENSMUSG00000036918"	693.740579333751	0.548508427067248	0.0616557153367803	1.99692319004555e-20	2.73148370503e-17
"ENSMUSG00000029765"	778.959630729194	0.549487737947304	0.0622347596926206	3.64050999586685e-20	4.62396776760746e-17
"ENSMUSG00000038393"	22953.0464295209	-0.927440798972055	0.110917374095134	2.75743923356207e-19	3.26885229674672e-16
"ENSMUSG00000059824"	1490.11226042798	-2.18458410669929	0.259363845212526	3.09906181277655e-19	3.44421982217453e-16
"ENSMUSG00000019997"	597.047339084503	0.875553062060297	0.104695244507414	3.72228056467159e-19	3.89350547064649e-16
"ENSMUSG00000049303"	69.8547229826525	1.57132449793791	0.184949003914674	6.51162418838465e-19	6.43276118432532e-16
"ENSMUSG00000055116"	1683.20460499715	1.10482365145286	0.13547419854945	1.69694086079405e-18	1.53716748038368e-15
"ENSMUSG00000035916"	229.808555605532	0.809069155922698	0.0981122151346011	1.7289028010164e-18	1.53716748038368e-15
"ENSMUSG00000019947"	2585.00441710892	0.892638170836488	0.109791388523634	2.33545012687728e-18	1.97757019791104e-15
"ENSMUSG00000046610"	408.023002881847	-1.29185870594981	0.162453302883522	2.5263716827843e-17	2.04199733014866e-14
"ENSMUSG00000031286"	668.642610939291	0.700258228699313	0.0881720824572005	4.97859664362829e-17	3.84910458769558e-14
"ENSMUSG00000085272"	58.1145474252133	1.59858162193548	0.20362123555507	1.22620940466975e-16	9.08518984743228e-14
"ENSMUSG00000015568"	28762.963787742	0.612837919306315	0.0780672094123205	1.4005144022844e-16	9.96157884056847e-14
"ENSMUSG00000099906"	90.393878044471	2.18175668474867	0.286589244012378	2.1017041172464e-16	1.43740394664906e-13
"ENSMUSG00000027333"	3000.5322706405	0.579535550156456	0.0751640613330599	4.20712057108669e-16	2.77077844426161e-13
"ENSMUSG00000035923"	2325.11014462038	0.499045393758445	0.0652132155430426	6.08034011566409e-16	3.86145028345496e-13
"ENSMUSG00000053963"	93.1879204933426	-1.18659776336616	0.16344651043578	2.74470158759131e-15	1.68297529760512e-12
"ENSMUSG00000024642"	1322.39951498218	0.472264147263541	0.0635980986426472	3.41056079517659e-15	2.021553068661e-12
"ENSMUSG00000097960"	214.220606831751	-1.20548874275877	0.167078591046558	4.19293963628544e-15	2.40512427782025e-12
