"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSMUSG00000031286"	429.806932256122	0.821841762700496	0.0862387248740077	3.91886999315081e-22	7.41998844503174e-18
"ENSMUSG00000056749"	1656.54708224835	0.959789775413274	0.127504691680801	6.88899464202674e-15	6.52181122760671e-11
"ENSMUSG00000073700"	6326.57746040308	-0.576993531844012	0.0829453316563165	3.14048164319698e-14	1.59459992096713e-10
"ENSMUSG00000015837"	13731.6699055566	-0.330995168525403	0.0498427650957383	3.36875445435117e-14	1.59459992096713e-10
"ENSMUSG00000055866"	372.390749583296	-1.49472779583771	0.253094896769014	1.41430175897645e-12	5.35567790089203e-09
"ENSMUSG00000034614"	1381.18138339928	-0.807410277328169	0.119361835591289	2.36091540774769e-12	7.45026205504913e-09
"ENSMUSG00000061315"	31229.5422753477	-0.279638407585741	0.043982576333833	3.42270018619044e-12	8.10067566566623e-09
"ENSMUSG00000117050"	26.8873014883773	1.52886686831051	0.269445057634237	3.38505302032231e-12	8.10067566566623e-09
"ENSMUSG00000059824"	1220.90286315434	-1.80303532398024	0.359740863041243	1.05355954824569e-11	2.0003703534825e-08
"ENSMUSG00000076431"	257.12122268611	0.97182158076153	0.150151223261588	1.05649643682397e-11	2.0003703534825e-08
"ENSMUSG00000110548"	62.3898192955588	1.04848651208113	0.165902092983744	1.84808422577162e-11	3.18105697552362e-08
"ENSMUSG00000003545"	134.426147724858	2.21263642653805	0.454946225641513	2.12477218015869e-11	3.35253637159373e-08
"ENSMUSG00000116066"	434.388175686033	-0.704697999317546	0.112309322986639	2.69977145068247e-11	3.93211328055553e-08
"ENSMUSG00000038550"	265.3259867441	-1.34972286183537	0.237839360620003	4.22642654130091e-11	5.44478798724e-08
"ENSMUSG00000022893"	1562.75063731098	-0.609393443766647	0.103779782622964	4.31350057085666e-11	5.44478798724e-08
"ENSMUSG00000023572"	633.769087554505	-0.50207206690317	0.0959052996856517	5.98788702398064e-11	6.29859182844719e-08
"ENSMUSG00000031647"	569.236381731918	0.707270646199225	0.115259496466257	5.91167110510372e-11	6.29859182844719e-08
"ENSMUSG00000092341"	188156.75426988	0.370998298685561	0.0721938534054834	5.86085677218591e-11	6.29859182844719e-08
"ENSMUSG00000102145"	131.962916226348	0.940066238002179	0.153934647013024	1.12577119611853e-10	1.12186062248991e-07
"ENSMUSG00000017692"	286.808090528077	0.732669828402253	0.121897841001088	1.46521942914821e-10	1.38712323357461e-07
"ENSMUSG00000000751"	2438.62191289257	-0.355047441712835	0.0705863418526603	1.89521678813977e-10	1.70876355555421e-07
"ENSMUSG00000031765"	568.232531189807	1.09879922272959	0.189941454132045	3.1359835049852e-10	2.69894144015408e-07
"ENSMUSG00000096753"	47.7314511028213	1.58271773640524	0.338702290378671	3.72293767772361e-10	3.0647870430443e-07
