"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSMUSG00000091971"	1589.36636596083	-3.47577530132454	0.422460955912417	6.66489215531197e-17	1.48033919661634e-12
"ENSMUSG00000090877"	664.575150651512	-3.15511523527212	0.462618036900799	2.08184100160242e-12	2.31198852432957e-08
"ENSMUSG00000038418"	2233.10936018137	0.874807799815441	0.169946855121394	3.35826812669681e-08	0.000248634977873543
"ENSMUSG00000026167"	13.952524898829	-4.52275697865583	1.30543694186483	2.91869020347792e-07	0.00149806873570379
"ENSMUSG00000032484"	69.6056976761295	-3.67794273768165	1.01301987324779	3.37235769597e-07	0.00149806873570379
"ENSMUSG00000072844"	331.89216460482	1.07384356589547	0.273131222996423	5.55234102277644e-07	0.00205538410761479
"ENSMUSG00000112337"	9.29829177270105	-3.971535055265	2.13234954543995	1.88816754270265e-06	0.00599115561299549
"ENSMUSG00000005483"	4153.23135619053	-0.952961128220943	0.306150127886848	2.71004081933035e-06	0.00752408957976831
"ENSMUSG00000028410"	3866.25300334687	-0.719893297061102	0.218907798114732	3.68217945154232e-06	0.00908720975535626
"ENSMUSG00000044378"	13.47239774143	3.00237250061272	2.730852496876	5.7171119615625e-06	0.0115675789715928
"ENSMUSG00000100410"	977.523272397818	-0.492856715975959	0.158305276148522	5.72884465749044e-06	0.0115675789715928
"ENSMUSG00000021700"	20.3033658121615	2.05149432628386	1.36763554451692	6.49535105962897e-06	0.0120223535321183
"ENSMUSG00000001768"	1864.92587937757	0.355985469925491	0.131379824912465	8.79333903696081e-06	0.0150237579499951
"ENSMUSG00000120623"	758.819175179109	0.738609625864123	0.310693374495642	1.05680580520175e-05	0.0167662240995258
"ENSMUSG00000096957"	823.941971793794	0.598927882421821	0.239202207709443	1.14119369063245e-05	0.0168980353750915
"ENSMUSG00000021250"	1075.20273274641	0.868596721121839	0.475224602274553	1.37696006866867e-05	0.0191147875532499
"ENSMUSG00000055653"	213.766353154922	0.735113216684745	0.453148453954012	2.40355754686622e-05	0.0296585648185809
"ENSMUSG00000004328"	83.2940414313101	1.21857845651834	1.34441345270393	2.39415578616724e-05	0.0296585648185809
"ENSMUSG00000063415"	369.319182559769	0.670501241567558	0.424000296001217	2.97654532370736e-05	0.0337952686934654
"ENSMUSG00000083396"	144.477403741526	-0.73992595552089	0.55777320066987	3.04311095344338e-05	0.0337952686934654
"ENSMUSG00000030344"	25.9260652613234	1.07459061825974	2.0024628829134	4.18598942553846e-05	0.0442738148241118
"ENSMUSG00000089994"	12.3852618111201	-0.701879700688991	1.90905323772444	5.76366573309704e-05	0.0556594693903558
"ENSMUSG00000005718"	145.831160858072	0.512092688619146	0.376028236202703	5.58574658367412e-05	0.0556594693903558
"ENSMUSG00000067149"	269.620379538894	0.697792709817593	1.16115105107734	6.57107748829804e-05	0.0600797020536158
"ENSMUSG00000001774"	2261.71182472328	-0.270489344759714	0.208547545585037	6.96959430967585e-05	0.0600797020536158
"ENSMUSG00000023039"	141.148176815758	0.674834780524493	1.16013918976592	7.03287674302828e-05	0.0600797020536158
"ENSMUSG00000041220"	583.480860088085	0.580460275360264	0.93891984802744	7.40259108656594e-05	0.0608959076384133
"ENSMUSG00000032418"	6559.34091000021	0.402287721824208	0.328829390665964	8.25348234133486e-05	0.0654707486726388
"ENSMUSG00000043110"	82.8137009642436	0.551522638123326	1.06365391669337	9.43605296603336e-05	0.0689005805239158
"ENSMUSG00000034792"	87.6874420336441	-0.472943753714343	0.602950423095987	9.61648730917738e-05	0.0689005805239158
"ENSMUSG00000113303"	8.12476707970707	-0.606008154956525	1.58476495160173	9.28604669139053e-05	0.0689005805239158
"ENSMUSG00000006269"	20.6712888476953	-0.4601550864788	0.916297937452381	0.000113251156887095	0.0786069201756021
"ENSMUSG00000109194"	7.98420937374094	-0.357206635349406	1.33257580155482	0.000155423060900007	0.0973740054398964
"ENSMUSG00000114865"	12.3079766926066	0.464106335115837	1.28178465621159	0.000146474991930881	0.0973740054398964
"ENSMUSG00000020474"	157.223944845075	0.363603148123742	0.414011809466675	0.000153155710459388	0.0973740054398964
"ENSMUSG00000090291"	500.026269256868	0.367978631202847	0.446913084190726	0.000157825590735954	0.0973740054398964
"ENSMUSG00000097286"	21.6654596908744	0.415309417763591	1.08936222346066	0.000164563890240434	0.0987872585440614
"ENSMUSG00000090942"	759.675430521591	-0.39520672814212	1.14362133095158	0.000181815469747995	0.106271142067703
"ENSMUSG00000038840"	9.98238147072108	0.266593427916892	1.18502003618068	0.000209991866161616	0.114529097757076
"ENSMUSG00000031938"	693.948186978085	0.287521705641223	0.343455072581224	0.000202876872071745	0.114529097757076
"ENSMUSG00000041629"	2802.9394225549	-0.310050582648756	0.410008048882503	0.000213246893162192	0.114529097757076
"ENSMUSG00000021496"	5860.30573781926	-0.31214455308631	0.458699973154284	0.00021656936228883	0.114529097757076
"ENSMUSG00000032715"	324.984931160628	0.290537954517643	0.4538204675509	0.000244204382218393	0.118340097972535
"ENSMUSG00000090210"	97.1744458228164	-0.2567310443242	0.624869027609533	0.000245378478223813	0.118340097972535
"ENSMUSG00000063767"	44.2872613396471	-0.257929364978901	0.684115829956608	0.000251105544996298	0.118340097972535
"ENSMUSG00000043872"	51.3422179996323	-0.261250761491932	0.534126213931512	0.000251797348743128	0.118340097972535
"ENSMUSG00000104667"	22.5247604939545	0.291105047649148	0.948106734292018	0.000266337422873548	0.118340097972535
"ENSMUSG00000048677"	139.800794053683	0.269997654462887	0.367105996072809	0.000256309059992132	0.118340097972535
"ENSMUSG00000100826"	224.37729354127	0.272951026676937	0.44040002737611	0.000271727747359385	0.118340097972535
"ENSMUSG00000068606"	97.3882136982541	-0.289930554203707	0.918666428559675	0.000262919950951186	0.118340097972535
"ENSMUSG00000024481"	117.326689442066	0.252790544963682	0.513721931196223	0.000269726466551408	0.118340097972535
"ENSMUSG00000039146"	149.309643754075	-0.24892295903953	0.503461003101067	0.00027924428881503	0.119274901901358
"ENSMUSG00000037266"	14711.5727095226	-0.207543391946564	0.289324196384106	0.000308801544757855	0.122826534592036
"ENSMUSG00000120771"	6.70367255063487	-0.22947084428816	1.02018056259352	0.000309679255195805	0.122826534592036
"ENSMUSG00000086827"	5.50985060335061	0.223993671194719	1.02678388907966	0.00030512483179333	0.122826534592036
"ENSMUSG00000024421"	81.0472199139228	0.243999079547824	0.469590713413825	0.000303787974632775	0.122826534592036
"ENSMUSG00000106743"	8.52705420407637	0.212375350908671	1.00880183151101	0.000318836208416801	0.123567331328506
"ENSMUSG00000046881"	7.19649132192971	0.251144608442882	0.956961717670356	0.000322673684978315	0.123567331328506
"ENSMUSG00000022483"	18.0361227308711	-0.220837334353841	0.988620937511534	0.000334148384851293	0.124644131645012
"ENSMUSG00002075070"	5.97951856935098	-0.241040482528739	0.952068227089371	0.000336709193584293	0.124644131645012
"ENSMUSG00000030795"	6241.98768473628	0.123649194366999	0.187657852896614	0.000344274282123229	0.125355345577689
"ENSMUSG00000078915"	1858.66158563241	-0.224142160986338	0.363331362620088	0.000366990508692751	0.131471390138302
"ENSMUSG00000028669"	2177.97305300601	-0.148898341399048	0.230280504046017	0.000392367086843752	0.136169771341978
"ENSMUSG00000045294"	643.31136056922	0.218180138601442	0.382722271033115	0.000392350892422868	0.136169771341978
"ENSMUSG00000042604"	88.8995031314979	-0.209215984824271	0.357716040269228	0.000411842171032852	0.140729637858626
"ENSMUSG00000039725"	973.111297393679	-0.108470112685852	0.183776720249659	0.000453133337719897	0.151642834091662
"ENSMUSG00000097039"	212.125399852695	-0.175210962354732	0.290944695640207	0.000457434149031622	0.151642834091662
"ENSMUSG00000028871"	179.874189806432	0.173674171452384	0.42126793296683	0.000485767974423933	0.158667536469558
"ENSMUSG00000023079"	721.954928027572	0.100418329875123	0.182725467130236	0.000544720057340265	0.172876420299185
"ENSMUSG00000021957"	5571.24326164779	0.167438613561062	0.390898341961683	0.000544835866054791	0.172876420299185
"ENSMUSG00000032288"	10894.2259896179	-0.101872580498189	0.187183388506826	0.00056500521165703	0.176751137410061
