"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSMUSG00000002250"	1509.03161101106	0.858370642692172	0.123813716375364	2.80903083553092e-15	4.53574209013177e-11
"ENSMUSG00000026077"	463.129541463008	1.06396856977329	0.175824474061406	1.1007189235133e-13	8.8866542289846e-10
"ENSMUSG00000007872"	1717.63841475604	-0.727662881731865	0.120093001717539	7.50899768108109e-12	3.03119463891041e-08
"ENSMUSG00000055116"	614.611274617243	0.886034149943338	0.156539418087275	6.98965748073818e-12	3.03119463891041e-08
"ENSMUSG00000040998"	14457.0968696655	0.470987117258835	0.0730137057550109	1.68345996122202e-11	5.43656559877039e-08
"ENSMUSG00000021775"	2705.89341694056	-0.734631843517259	0.125638184134204	2.41164387720289e-11	6.49013561419919e-08
"ENSMUSG00000028957"	635.964599772634	-1.03009215162798	0.203012040936923	4.52183717248297e-11	1.04305864034404e-07
"ENSMUSG00000022389"	4613.20498432802	-0.577715098344786	0.101701438208694	6.0834081682491e-10	1.22785989615898e-06
"ENSMUSG00000020889"	2520.17070850237	-0.6424688728131	0.120938669830093	1.91578648808144e-09	3.43713382478344e-06
"ENSMUSG00000027111"	7941.76957050684	0.422931854718865	0.0798430648907844	1.11953337035537e-08	1.80771053311281e-05
"ENSMUSG00000038224"	1329.19814988879	0.652624469517538	0.13697861607671	2.24519896255765e-08	3.16087242867818e-05
"ENSMUSG00000043091"	1098.8472518815	0.39521886976321	0.0776828453634621	2.34907222048295e-08	3.16087242867818e-05
"ENSMUSG00000034450"	60.9180132799014	-1.57890256630535	0.424856196338948	3.59759272372401e-08	4.46848690076704e-05
"ENSMUSG00000074715"	521.974521730073	1.6441751920062	0.449071771834837	4.34927201939364e-08	5.01626394979636e-05
"ENSMUSG00000030256"	176.246119823387	-0.796039214058178	0.198282553191266	6.45515428230982e-08	6.51446101227854e-05
"ENSMUSG00000059824"	556.527162511334	-1.76357546390367	0.506714183599621	6.29528784071398e-08	6.51446101227854e-05
"ENSMUSG00000100131"	3468.4038051847	0.434680698162012	0.0915413101747316	1.0186855160412e-07	9.67571472206895e-05
"ENSMUSG00000055866"	672.806306969757	-0.642488503869823	0.149579957455331	1.4703389808548e-07	0.000131897575132569
"ENSMUSG00000042487"	665.268634863436	0.43510137643103	0.0959594575681953	2.0935433315658e-07	0.000177918127235753
"ENSMUSG00000026188"	250.954695540181	0.736311360096429	0.192893242601179	2.26574856279105e-07	0.000182925210216936
"ENSMUSG00000031167"	1442.66742173038	-0.441010517450128	0.0998012118954786	3.0378960112481e-07	0.000233138718450406
"ENSMUSG00000002797"	999.997043090801	0.449785934082207	0.102035614821442	3.17647352815317e-07	0.000233138718450406
"ENSMUSG00000083863"	4504.37440573186	0.462181887473092	0.10560128536174	3.5051422348033e-07	0.000246076224632039
"ENSMUSG00000042659"	802.000908018611	-0.342537949420355	0.0858094502865777	4.80229589528075e-07	0.000310170687284393
"ENSMUSG00000021135"	302.375266552904	0.71746485224005	0.198991216952154	4.6855583438065e-07	0.000310170687284393
"ENSMUSG00000025185"	710.219422101363	0.600854573632984	0.150681817611697	5.28750358275414e-07	0.000328374309041273
"ENSMUSG00000041605"	386.044853381513	0.469350912485609	0.112525775380666	6.27244826922492e-07	0.000338464572081243
"ENSMUSG00000054520"	236.309373684508	0.483964568713264	0.116030981361349	6.14281575447293e-07	0.000338464572081243
"ENSMUSG00000050100"	355.955751323825	-0.610862150374437	0.157154226168523	6.28843572331535e-07	0.000338464572081243
"ENSMUSG00000032420"	1895.53361195993	0.330147537479431	0.085719955424664	5.97260697724382e-07	0.000338464572081243
"ENSMUSG00000038393"	15534.3280418644	-0.565439354900605	0.141569638012462	6.75198059204278e-07	0.000351691066515209
"ENSMUSG00000053411"	1508.28515606463	-0.309562227366173	0.0842709382665355	7.09694607603919e-07	0.00035810746340564
"ENSMUSG00000100862"	6011.3640877779	0.453078130730522	0.111323060946993	8.23504795146308e-07	0.000402943391734165
"ENSMUSG00000056749"	453.319779003532	0.753664090863561	0.239068924358105	8.95407778700218e-07	0.000425239688313895
"ENSMUSG00000022580"	717.158663936125	0.306599329378028	0.0862201122572105	9.6070418253807e-07	0.000443214012441206
"ENSMUSG00000037455"	747.874281967953	0.282721943415731	0.0836734728056406	1.06969881091505e-06	0.000471779423497224
"ENSMUSG00000041920"	596.55893764401	0.485077543454299	0.122762305731489	1.08105769922569e-06	0.000471779423497224
"ENSMUSG00000025815"	865.807982116966	-0.473089699150815	0.121851126951722	1.30426501799724e-06	0.000541748603852111
"ENSMUSG00000026827"	2558.44776785213	0.480457509151307	0.123948814753615	1.30849046573558e-06	0.000541748603852111
"ENSMUSG00000029752"	201.667542128777	0.645967505531841	0.18954633218922	1.34855730791759e-06	0.000544378871273635
"ENSMUSG00000074261"	689.61024678783	0.296575724115265	0.0879268960191867	1.40554353681286e-06	0.000547727617801426
"ENSMUSG00000020326"	6799.70440233691	0.300338725913231	0.0888081367373634	1.45861692979881e-06	0.000547727617801426
"ENSMUSG00000023067"	758.501739377377	0.694104693331459	0.220217084710279	1.45803189062073e-06	0.000547727617801426
"ENSMUSG00000038375"	8392.65053308437	0.26116548524827	0.083800420508473	1.71883982058122e-06	0.000629733569540375
"ENSMUSG00000043681"	109.543236666597	0.595074227711482	0.171182622542285	1.75500158724945e-06	0.000629733569540375
"ENSMUSG00000087574"	172.516340189889	0.455717747704445	0.124979870002623	2.28088411179405e-06	0.000800639907676926
"ENSMUSG00000064360"	541.664443401696	0.490397028100217	0.136243734004027	2.38383161365058e-06	0.000818972958842893
"ENSMUSG00000006517"	867.06293742903	0.290662075656049	0.0924116172417209	2.55562539349931e-06	0.000859701733934029
"ENSMUSG00000014158"	3569.30158262988	0.198717690827571	0.0712317069540766	2.86616097913478e-06	0.000937144099182766
"ENSMUSG00000053964"	185.665129350437	-0.544154037009191	0.160700504433727	2.90191397529809e-06	0.000937144099182766
"ENSMUSG00000052316"	41.1024764468698	0.744110479112566	0.30617929108051	3.08365094969911e-06	0.000976308076172384
"ENSMUSG00000027314"	428.668832050939	-0.482843198185551	0.139296990330262	3.20868016050069e-06	0.000996356895223167
"ENSMUSG00000022763"	368.732377018043	0.400729751867248	0.118969092022809	3.90128161612419e-06	0.00118856592935014
"ENSMUSG00000021508"	775.099439286667	-0.575701070806239	0.19324738897278	4.83065943176739e-06	0.00144445662675459
"ENSMUSG00000022797"	2836.49077845785	0.556636015114742	0.188628818450044	5.73453146836246e-06	0.0016835541749027
"ENSMUSG00000032374"	1386.87411738875	0.269185649363833	0.0979572794387434	6.52414494388555e-06	0.00188116729301643
"ENSMUSG00000028671"	185.326314213978	0.411758838112206	0.13172888984833	6.73572169585111e-06	0.00190809996882295
"ENSMUSG00000020653"	1043.17992774231	-0.585313616950195	0.217553575136287	6.93289025325469e-06	0.00193009273998799
"ENSMUSG00000070985"	2695.69471862225	0.392228595009861	0.129425687916887	7.93328139974303e-06	0.00217116431799408
"ENSMUSG00000102070"	5594.09570083962	0.371929476647404	0.12485868997313	8.32200666047777e-06	0.00223959069244557
"ENSMUSG00000101111"	4717.30752594755	0.349977630758659	0.120330427895867	8.79855849697771e-06	0.0022959620239589
"ENSMUSG00000082884"	87.9041975023861	0.516477150207252	0.182977515816595	8.92528871403647e-06	0.0022959620239589
"ENSMUSG00000064357"	4500.09473107166	0.425128203251925	0.142332076761537	8.95804839966625e-06	0.0022959620239589
"ENSMUSG00000024958"	801.074618800383	0.167158767219737	0.064750226420279	9.1882038287991e-06	0.00231815511286905
"ENSMUSG00000032758"	90172.2620011756	0.734511757072581	0.524167547811729	9.56404160757385e-06	0.002375855074423
"ENSMUSG00000029763"	2724.98181628623	0.251380837886819	0.0982003668897367	9.88422250601823e-06	0.00241819001219207
"ENSMUSG00000033327"	1876.24207029547	-0.343597650925999	0.121627723279709	1.03432888315008e-05	0.0024927326083917
"ENSMUSG00000021364"	2168.92688771414	0.277250606554693	0.106064308860367	1.07594396383817e-05	0.00255489223295513
"ENSMUSG00000045382"	175.249003792391	-0.47105695560296	0.168910353155295	1.16453906598233e-05	0.00266930521114654
"ENSMUSG00000026179"	2919.38308540032	0.22636274904794	0.0925000300483741	1.18170945791626e-05	0.00266930521114654
"ENSMUSG00000036752"	2949.37520634449	0.392411857023834	0.138261718830311	1.1861175181046e-05	0.00266930521114654
"ENSMUSG00000061353"	4796.76090272379	-0.440614719640202	0.155890358049583	1.19025190563294e-05	0.00266930521114654
"ENSMUSG00000079465"	23852.877923386	0.285306933011805	0.110681012336189	1.28908193189647e-05	0.00281184696829843
"ENSMUSG00000027875"	597.926010322809	-0.692444513307096	0.630505097523027	1.30605389621838e-05	0.00281184696829843
"ENSMUSG00000028357"	4343.1944202029	0.30051467618525	0.114537754194218	1.28521719440357e-05	0.00281184696829843
