"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSMUSG00000011463"	183.498723899824	-0.000392208662395005	0.014470424629808	3.27665287454979e-05	0.294953369590724
"ENSMUSG00000058579"	214.913040627428	-0.000390880632272532	0.0144704331176886	2.69897415866333e-05	0.294953369590724
"ENSMUSG00000046008"	267.685790847895	-0.000430990552410781	0.014470363001221	3.09480801458134e-05	0.294953369590724
"ENSMUSG00000082079"	11.9615880595287	0.0011003036098232	0.0144682024813527	4.76445921361515e-05	0.321660552659193
"ENSMUSG00000079543"	1514.89545685918	-0.00158101570881419	0.014465223981782	7.44944157901087e-05	0.402344339682377
"ENSMUSG00000039748"	126.211064296003	0.00257113620932454	0.0144548981858715	0.0001428050748701	0.550921578123865
"ENSMUSG00000094509"	213.368386688642	-0.00324360356308187	0.0144455308037412	0.00014109372190565	0.550921578123865
"ENSMUSG00000026818"	137.76317680871	-0.000349946084539088	0.0144704237909612	0.00021495737575949	0.72561549154813
"ENSMUSG00000041237"	174.738099106542	0.00131938572724281	0.0144660653568916	0.000329063844410917	0.767756264273824
"ENSMUSG00000028702"	181.924717124025	0.00228105175480177	0.0144566602759809	0.000345391765258563	0.767756264273824
"ENSMUSG00000057163"	189.008275775743	-0.000441891874539452	0.0144702248697188	0.000267482334346447	0.767756264273824
"ENSMUSG00000094262"	50.2265627095155	-0.000985458503971182	0.0144680560085353	0.000398022132932181	0.767756264273824
"ENSMUSG00000035896"	70.3385434511713	-0.000343097708869226	0.014470415394653	0.000343568569401624	0.767756264273824
"ENSMUSG00000042179"	109.561753160114	-0.000257012287072509	0.0144705519363904	0.000381219318764608	0.767756264273824
"ENSMUSG00000028132"	109.053250616922	0.0010741438456758	0.0144674659754157	0.000475250803798682	0.855609863772227
"ENSMUSG00000029882"	175.138533971128	-0.000221928831640467	0.0144705862609615	0.000653795096746896	0.882786829382496
"ENSMUSG00000033847"	44.9825732925033	0.00141103212847991	0.0144648102865519	0.000649765457342265	0.882786829382496
"ENSMUSG00000006567"	88.8771312215745	0.00116260756633681	0.0144667850217919	0.000580216963426971	0.882786829382496
"ENSMUSG00000020893"	886.265804021281	0.00336238567683653	0.0144374073564138	0.000595599623600524	0.882786829382496
"ENSMUSG00000003585"	126.986123393846	0.00119677720026877	0.0144665114643612	0.000614306239047225	0.882786829382496
"ENSMUSG00000102135"	0.838934724104022	-0.000130165086186559	0.0144704440008189	0.154482118940794	0.997879459981787
"ENSMUSG00000100764"	1.83570354448558	-9.25754376479525e-05	0.014470050950641	0.509854659180691	0.997879459981787
"ENSMUSG00000100480"	0.482614281128247	1.56736727745521e-05	0.014470590293468	0.807161194158698	0.997879459981787
"ENSMUSG00000051285"	1057.92379824288	-0.000277337386024217	0.0144392457165456	0.770809535341479	0.997879459981787
"ENSMUSG00000103509"	13.155042949394	0.000346655196603016	0.0144685653050992	0.16625404205035	0.997879459981787
"ENSMUSG00000048538"	68.3168827146985	0.000702095696084798	0.0144521827551814	0.337178663981695	0.997879459981787
"ENSMUSG00000097797"	6.73732457319093	-0.000176186644092459	0.0144682289044268	0.512700592671622	0.997879459981787
"ENSMUSG00000057363"	218.270483133568	-0.000904853812917728	0.0144467981865669	0.275959332313374	0.997879459981787
"ENSMUSG00000047216"	7.36330400990674	-2.66859224136128e-05	0.0144681371149331	0.922419927509513	0.997879459981787
"ENSMUSG00000100701"	3.42291364786678	1.07977543432957e-05	0.0144693289041535	0.957273633736861	0.997879459981787
"ENSMUSG00000100555"	2.07165199976336	6.80197740648501e-05	0.0144698455652358	0.671187318527146	0.997879459981787
"ENSMUSG00000038702"	67.404443248751	-2.78033883442092e-05	0.0144509312098529	0.970652357970876	0.997879459981787
"ENSMUSG00000033021"	485.528828255773	-0.000743885547853512	0.0144413848138361	0.41839681903478	0.997879459981787
"ENSMUSG00000055214"	1.69366712783636	-0.000111862078856028	0.0144700949380808	0.410297999125935	0.997879459981787
"ENSMUSG00000078184"	12.8996410935805	-0.000218079776395274	0.0144669774616346	0.508151485829939	0.997879459981787
"ENSMUSG00000033007"	0.632537051036752	-6.5573686417412e-06	0.0144705090300177	0.935051502379724	0.997879459981787
"ENSMUSG00000025909"	25.4445312060395	0.000439623188083563	0.0144631890632147	0.346458925785154	0.997879459981787
"ENSMUSG00000086235"	2.83491264452308	-9.47079150448776e-05	0.0144696189310706	0.597817018710813	0.997879459981787
"ENSMUSG00000084353"	50.2257363427839	0.000467740411244283	0.0144625651132872	0.335685290859989	0.997879459981787
"ENSMUSG00000103411"	0.643952741553098	-7.64016147557893e-06	0.0144705074569869	0.924620435787058	0.997879459981787
"ENSMUSG00000061024"	357.431144223042	0.000191874339030224	0.0144274930937986	0.863309405575151	0.997879459981787
"ENSMUSG00000102030"	0.482614281128247	1.56736727745521e-05	0.014470590293468	0.807161194158698	0.997879459981787
"ENSMUSG00000026374"	872.427444236064	8.74891924610636e-05	0.0144191502149436	0.942661450323742	0.997879459981787
"ENSMUSG00000026377"	438.480184053491	-0.00110179015474574	0.0144373260062274	0.261112181852587	0.997879459981787
"ENSMUSG00000025911"	16.437003111409	4.38337210826016e-05	0.0144654629602143	0.910591951581202	0.997879459981787
"ENSMUSG00000081441"	15.4333114804789	0.000310812600216897	0.0144648545910596	0.450884347526977	0.997879459981787
"ENSMUSG00000057335"	716.08467442236	0.000298435572825433	0.0144551300393102	0.656530231333854	0.997879459981787
"ENSMUSG00000103634"	0.683883878681354	-5.37524930298698e-05	0.0144704958725923	0.516216886589784	0.997879459981787
"ENSMUSG00000103435"	0.843316713215991	2.56396497246655e-05	0.0144704040776151	0.792636434315468	0.997879459981787
